species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Gentoo,Biscoe,44.352195376429094,13.906355515934866,214,4947,FEMALE
Gentoo,Biscoe,45.81497636529662,14.365625067994792,207,4595,FEMALE
Gentoo,Biscoe,46.16874261927611,14.169042529709294,207,4425,FEMALE
Gentoo,Biscoe,48.189850343789516,15.47948672422188,220,5552,FEMALE
Gentoo,Biscoe,44.13359795741736,13.638107554774113,210,4776,FEMALE
Gentoo,Biscoe,46.73433967752438,14.283830220674089,217,4441,FEMALE
Gentoo,Biscoe,44.021373301394334,13.540117840271723,215,4722,FEMALE
Gentoo,Biscoe,44.42801693053459,13.831371427142509,216,4332,FEMALE
Gentoo,Biscoe,44.52862148094208,13.886075652921562,216,4977,FEMALE
Gentoo,Biscoe,45.864660454044476,14.994757317574484,211,4278,FEMALE
Gentoo,Biscoe,44.98540464941113,14.05445972965661,212,4797,FEMALE
Gentoo,Biscoe,47.12907468056966,15.095625058849604,206,4403,FEMALE
Gentoo,Biscoe,46.81665481636016,14.525484242608757,211,4734,FEMALE
Gentoo,Biscoe,45.235135047495625,14.0584014063718,208,4599,FEMALE
Gentoo,Biscoe,44.84418457671667,14.283686393770632,209,5248,FEMALE
Gentoo,Biscoe,46.3930290346423,14.138026110486182,212,4474,FEMALE
Gentoo,Biscoe,46.78575659109765,14.025698301468253,212,4232,FEMALE
Gentoo,Biscoe,47.495134169818165,15.029489770923822,222,5079,FEMALE
Gentoo,Biscoe,46.755863765980806,13.481835983422854,206,4536,FEMALE
Gentoo,Biscoe,44.66771998592058,13.932496960868681,207,4729,FEMALE
Gentoo,Biscoe,45.477655951146154,14.21541690594461,207,4380,FEMALE
Gentoo,Biscoe,47.5826622695957,14.506874309508555,213,4862,FEMALE
Gentoo,Biscoe,42.45767342914242,13.847074550000304,210,4142,FEMALE
Gentoo,Biscoe,44.989072548220555,14.343685460151272,213,4335,FEMALE
Gentoo,Biscoe,43.801980161738605,13.703397511942946,216,4507,FEMALE
Gentoo,Biscoe,39.84267419541615,13.844290670326565,210,4649,FEMALE
Gentoo,Biscoe,42.559585472061926,13.432776909631084,214,4723,FEMALE
Gentoo,Biscoe,44.722874578065934,14.026060364016748,210,4474,FEMALE
Gentoo,Biscoe,47.948151989269206,14.970612054431456,217,5019,FEMALE
Gentoo,Biscoe,48.32919146976918,14.12938604117739,206,4762,FEMALE
Gentoo,Biscoe,42.19128142359963,13.738830492026908,205,4574,FEMALE
Gentoo,Biscoe,45.502807471012645,13.636482163046919,210,4557,FEMALE
Gentoo,Biscoe,46.444449208311624,14.875790108594215,210,4808,FEMALE
Gentoo,Biscoe,45.20312274043606,14.056250248958493,209,4826,FEMALE
Gentoo,Biscoe,45.548221991816476,13.396270908877314,209,4491,FEMALE
Gentoo,Biscoe,44.95042713525058,13.938044298578301,206,5059,FEMALE
Gentoo,Biscoe,43.0964786580496,13.466937071037325,209,4280,FEMALE
Gentoo,Biscoe,46.287215186977015,15.099527980674953,215,4912,FEMALE
Gentoo,Biscoe,46.81911061768772,13.95572362652243,216,4825,FEMALE
Gentoo,Biscoe,44.18500829277276,13.590383484065201,209,4792,FEMALE
Gentoo,Biscoe,46.08679887515087,13.545290768895525,217,4593,FEMALE
Gentoo,Biscoe,42.40162456077863,13.090072481136353,207,4830,FEMALE
Gentoo,Biscoe,45.34816194504105,14.414222146026113,212,4807,FEMALE
Gentoo,Biscoe,46.320538931789144,14.979285233380267,211,4735,FEMALE
Gentoo,Biscoe,47.622035588581994,14.805377524755581,213,4701,FEMALE
Gentoo,Biscoe,46.81931952831224,13.912573284122487,208,4752,FEMALE
Gentoo,Biscoe,45.89032273665263,14.515209561868545,218,5148,FEMALE
Gentoo,Biscoe,40.66676736905925,13.503366183172718,207,4325,FEMALE
Gentoo,Biscoe,48.99722215736294,13.499604476410259,215,4504,FEMALE
Gentoo,Biscoe,44.925487655382746,13.341868626446034,213,4855,FEMALE
Gentoo,Biscoe,45.182092658979215,14.940545232061098,209,4768,FEMALE
Gentoo,Biscoe,45.136024233850186,14.59955355548543,212,4773,FEMALE
Gentoo,Biscoe,48.00825219918351,14.525051059784053,208,4869,FEMALE
Gentoo,Biscoe,40.707939410341694,14.08136002302681,214,4514,FEMALE
Gentoo,Biscoe,48.377517540363556,13.50274110674527,211,4124,FEMALE
Gentoo,Biscoe,47.381127600941205,13.619594193058646,208,4426,FEMALE
Gentoo,Biscoe,45.75050736257607,13.870846933273867,210,4329,FEMALE
Gentoo,Biscoe,44.667403473905374,14.082434997074946,207,4667,FEMALE
Gentoo,Biscoe,47.203721532010626,14.3404087977045,207,4635,FEMALE
Gentoo,Biscoe,47.395165953643584,14.513378018239141,211,4843,FEMALE
Gentoo,Biscoe,48.45648501475905,14.616714505371299,214,4714,FEMALE
Gentoo,Biscoe,47.54611103885291,13.808408871201769,216,4616,FEMALE
Gentoo,Biscoe,47.903232211390275,14.714887960202883,207,4797,FEMALE
Gentoo,Biscoe,47.57653938021092,15.11826674132632,219,4597,FEMALE
Gentoo,Biscoe,46.682873746782256,13.996119566746863,211,4392,FEMALE
Gentoo,Biscoe,42.49828575831595,13.695530083357795,211,4297,FEMALE
Gentoo,Biscoe,46.21591618379806,13.686910318272789,206,4715,FEMALE
Gentoo,Biscoe,48.76343873013774,14.747644667272372,212,5356,FEMALE
Gentoo,Biscoe,46.02928277789076,14.54923203683154,212,4671,FEMALE
Gentoo,Biscoe,44.464602529659686,14.013831558864862,208,4244,FEMALE
Gentoo,Biscoe,47.150221704854026,14.312689061597375,214,4820,FEMALE
Gentoo,Biscoe,47.65954525409909,14.071626803044206,215,4720,FEMALE
Gentoo,Biscoe,48.18936838685088,13.789574174830344,215,4711,FEMALE
Gentoo,Biscoe,43.890737351292046,14.439814789837156,209,4473,FEMALE
Gentoo,Biscoe,45.59882319296357,14.327736307303484,213,4868,FEMALE
Gentoo,Biscoe,46.62832759315891,14.959581594672873,211,4411,FEMALE
Gentoo,Biscoe,47.51490094557537,14.931764534502436,220,5026,FEMALE
Gentoo,Biscoe,48.434853577357245,14.389775285899605,212,4507,FEMALE
Gentoo,Biscoe,46.12923294262097,14.470168435062714,219,4632,FEMALE
Gentoo,Biscoe,44.62955343153787,13.484502344838601,211,4346,FEMALE
Gentoo,Biscoe,45.71096637484509,14.25514386032703,217,4763,FEMALE
Gentoo,Biscoe,43.88577842786824,13.960234150823199,210,4945,FEMALE
Gentoo,Biscoe,46.80119871360871,14.983932440356888,208,4584,FEMALE
Gentoo,Biscoe,47.77748207620397,14.511232837548949,212,4912,FEMALE
Gentoo,Biscoe,42.56048868114731,13.663558791440524,213,5041,FEMALE
Gentoo,Biscoe,48.37034032971747,14.169413102658089,205,4041,FEMALE
Gentoo,Biscoe,44.11304511844543,14.613116317307034,213,4657,FEMALE
Gentoo,Biscoe,49.1144953535075,14.396593260148816,211,4704,FEMALE
Gentoo,Biscoe,44.21617828743141,14.066879598037902,208,4855,FEMALE
Gentoo,Biscoe,43.766422032200914,14.055388811720151,205,4559,FEMALE
Gentoo,Biscoe,42.38706584764261,14.113996993262766,205,4136,FEMALE
Gentoo,Biscoe,49.14109551709328,14.506007878966322,217,4976,FEMALE
Gentoo,Biscoe,47.123452446560584,14.977345212473606,216,4481,FEMALE
Gentoo,Biscoe,41.582622548874276,13.523555100375253,199,3870,FEMALE
Gentoo,Biscoe,43.77372481360182,13.50336610488689,215,4622,FEMALE
Gentoo,Biscoe,44.146946466239754,14.651751085462559,207,4563,FEMALE
Gentoo,Biscoe,44.74635714077145,13.828022902745191,215,3961,FEMALE
Gentoo,Biscoe,44.220993184494255,15.10877052953922,220,4715,FEMALE
Gentoo,Biscoe,44.840787793245816,13.710706404727775,207,4477,FEMALE
Gentoo,Biscoe,45.49369548985508,14.633775596344645,214,4789,FEMALE
Gentoo,Biscoe,46.41880632924429,15.04786586593872,217,4552,FEMALE
Gentoo,Biscoe,47.40064955281651,14.181485808559472,214,4551,FEMALE
Gentoo,Biscoe,50.078063967683576,15.376544729790373,211,4378,FEMALE
Gentoo,Biscoe,48.624271044620876,15.430621404063572,215,5208,FEMALE
Gentoo,Biscoe,45.58661716807745,14.858976933956152,215,4778,FEMALE
Gentoo,Biscoe,44.71546100190028,15.132984752040468,211,4809,FEMALE
Gentoo,Biscoe,46.2363948699319,14.358763576948427,209,4589,FEMALE
Gentoo,Biscoe,46.530854469333875,14.408702863529285,220,4554,FEMALE
Gentoo,Biscoe,44.92002856768474,13.931145095646386,212,4906,FEMALE
Gentoo,Biscoe,44.716202809481196,13.3454732211507,213,4240,FEMALE
Gentoo,Biscoe,45.31261338097328,14.236462525923496,212,4975,FEMALE
Gentoo,Biscoe,47.92161821536262,15.157727130610917,210,4736,FEMALE
Gentoo,Biscoe,44.18403718745446,14.661764885834327,215,4901,FEMALE
Gentoo,Biscoe,45.24385172303215,14.029152763949641,204,3988,FEMALE
Gentoo,Biscoe,46.65802207607776,15.465878182015603,218,5133,FEMALE
Gentoo,Biscoe,44.33943926434826,13.532126317260648,208,4378,FEMALE
Gentoo,Biscoe,46.869748807793975,13.739833088467023,220,4970,FEMALE
Gentoo,Biscoe,45.28616333712941,14.156523343341828,215,4581,FEMALE
Gentoo,Biscoe,46.55760196050734,15.576559469208478,219,5183,FEMALE
Gentoo,Biscoe,47.141707759981415,14.030554118609489,210,4854,FEMALE
Gentoo,Biscoe,44.54850959655333,13.954668170919579,212,5086,FEMALE
Gentoo,Biscoe,46.45425497793357,14.707093956325428,209,4650,FEMALE
Gentoo,Biscoe,46.85792765991149,14.54888119592962,221,4924,FEMALE
Gentoo,Biscoe,49.051995598320936,14.285481249986157,214,4849,FEMALE
Gentoo,Biscoe,43.12128582229036,13.427341395148341,203,4455,FEMALE
Gentoo,Biscoe,44.845451588602664,14.713106743545447,209,4638,FEMALE
Gentoo,Biscoe,46.618244053773935,14.850967993980257,212,4519,FEMALE
Gentoo,Biscoe,46.61712708061414,14.131938026246777,215,5030,FEMALE
Gentoo,Biscoe,47.968799216359706,14.30714048605191,213,4767,FEMALE
Gentoo,Biscoe,46.21836373283888,13.507932485014448,205,4250,FEMALE
Gentoo,Biscoe,44.666872976449696,13.395829420717,209,3912,FEMALE
Gentoo,Biscoe,48.210340282125685,13.594559647253236,211,4548,FEMALE
Gentoo,Biscoe,44.77625998033558,13.453192204174384,207,4718,FEMALE
Gentoo,Biscoe,42.318910393355274,13.650517124729086,210,4700,FEMALE
Gentoo,Biscoe,43.86751456708243,14.0713691975928,210,4482,FEMALE
Gentoo,Biscoe,45.9806056791922,14.040656133850947,214,4909,FEMALE
Gentoo,Biscoe,45.96371554721511,13.982592810851331,210,4611,FEMALE
Gentoo,Biscoe,46.93190323933785,14.118428906118817,204,4851,FEMALE
Gentoo,Biscoe,44.191325962537796,13.408420111013672,214,4494,FEMALE
Gentoo,Biscoe,42.33299342024838,14.671772026091398,214,4884,FEMALE
Gentoo,Biscoe,44.524276433365884,14.30786526384051,208,4935,FEMALE
Gentoo,Biscoe,47.80428346369588,14.733553915354712,214,4806,FEMALE
Gentoo,Biscoe,44.70937092426739,13.653153683753434,215,4795,FEMALE
Gentoo,Biscoe,45.142464412662775,14.054843735270621,211,5106,FEMALE
Gentoo,Biscoe,46.8641628793042,14.171698013872769,210,4977,FEMALE
Gentoo,Biscoe,43.54840972751524,13.50746117642262,206,4261,FEMALE
Gentoo,Biscoe,43.75095544837187,15.225293227172186,215,4350,FEMALE
Gentoo,Biscoe,40.16372734377914,13.500981902715873,211,4650,FEMALE
Gentoo,Biscoe,48.07053073207228,15.193472890854014,211,4714,FEMALE
Gentoo,Biscoe,43.870939372366735,14.331050521423533,210,4301,FEMALE
Gentoo,Biscoe,46.52820893390969,13.736919338164292,213,4721,FEMALE
Gentoo,Biscoe,48.71758498649912,14.404901553226473,213,4757,FEMALE
Gentoo,Biscoe,46.133763898242925,14.524846949192874,215,4633,FEMALE
Gentoo,Biscoe,46.11658640737749,13.631745525492708,211,4231,FEMALE
Gentoo,Biscoe,48.18056232903131,14.57862892889451,218,4896,FEMALE
Gentoo,Biscoe,48.26937566455213,14.236021540583035,212,4524,FEMALE
Gentoo,Biscoe,47.210128942810414,14.339714962858146,206,4523,FEMALE
Gentoo,Biscoe,45.345780106697354,13.769240070197515,217,4917,FEMALE
Gentoo,Biscoe,45.19301825271004,13.047677118269442,210,4322,FEMALE
Gentoo,Biscoe,45.55800256719713,14.672436813032157,210,4759,FEMALE
Gentoo,Biscoe,43.89528047882425,13.179648940043743,204,4714,FEMALE
Gentoo,Biscoe,46.87420385296427,14.119902761561399,214,4777,FEMALE
Gentoo,Biscoe,48.17386006524405,14.662726252414735,215,4746,FEMALE
Gentoo,Biscoe,45.68953553167764,13.967209315917957,215,5216,FEMALE
Gentoo,Biscoe,44.62837793788543,14.232447553791518,213,4524,FEMALE
Gentoo,Biscoe,45.311048214598,14.646871334575406,217,4505,FEMALE
Gentoo,Biscoe,46.89742705766895,14.0715806246476,214,4490,FEMALE
Gentoo,Biscoe,44.591095296205026,14.123932085673676,216,5135,FEMALE
Gentoo,Biscoe,43.10087227490318,14.03194004538006,208,4211,FEMALE
Gentoo,Biscoe,49.18918933971579,14.504180461951512,213,4832,FEMALE
Gentoo,Biscoe,41.74107032028578,12.375907215613134,209,3876,FEMALE
Gentoo,Biscoe,42.32606159947353,13.722980610502912,212,4148,FEMALE
Gentoo,Biscoe,45.823686402140915,14.47842600555227,214,4746,FEMALE
Gentoo,Biscoe,46.10729277724181,13.623108648696446,209,4480,FEMALE
Gentoo,Biscoe,46.65119634624579,13.997202769672821,207,4751,FEMALE
Gentoo,Biscoe,44.51493982555672,13.214242021018402,213,4791,FEMALE
Gentoo,Biscoe,45.29969585575035,14.183578243199971,212,4321,FEMALE
Gentoo,Biscoe,47.75758163070965,15.21251508024193,214,4860,FEMALE
Gentoo,Biscoe,44.426559693718545,13.358190757609236,216,4876,FEMALE
Gentoo,Biscoe,42.737759080914834,13.869856746420934,213,4661,FEMALE
Gentoo,Biscoe,43.73563600196549,13.69437198729735,215,5230,FEMALE
Gentoo,Biscoe,45.507026207124724,14.392849344552467,210,4404,FEMALE
Gentoo,Biscoe,44.60122495599854,13.992180965873098,203,4248,FEMALE
Gentoo,Biscoe,46.47184971862978,14.181104030684558,213,4402,FEMALE
Gentoo,Biscoe,46.91309983936507,14.778402390648484,218,4692,FEMALE
Gentoo,Biscoe,45.37167456886408,14.886838737000682,218,4786,FEMALE
Gentoo,Biscoe,44.40169173627648,14.010638860202105,217,4604,FEMALE
Gentoo,Biscoe,46.63738853327985,14.834514425183045,215,4936,FEMALE
Gentoo,Biscoe,44.73056195610686,13.991320245374164,215,4574,FEMALE
Gentoo,Biscoe,42.88701212495392,13.29355518499979,212,4817,FEMALE
Gentoo,Biscoe,45.724798036316066,13.036104758243717,210,5176,FEMALE
Gentoo,Biscoe,44.30124117996096,13.900653638220755,206,4156,FEMALE
Gentoo,Biscoe,45.44913461206311,14.481081572171298,215,4975,FEMALE
Gentoo,Biscoe,43.85644208999593,14.27247341188498,210,4359,FEMALE
Gentoo,Biscoe,45.496489079788354,14.945728513797752,207,4823,FEMALE
Gentoo,Biscoe,44.74686909347547,14.042188194228128,213,4652,FEMALE
Gentoo,Biscoe,41.792407515791524,15.073864679462185,207,4484,FEMALE
Gentoo,Biscoe,43.59603072764724,14.235217584424072,212,4442,FEMALE
Gentoo,Biscoe,43.50161980157279,13.471138776275852,210,4830,FEMALE
Gentoo,Biscoe,46.30445937670831,14.22479316219267,214,4510,FEMALE
Gentoo,Biscoe,46.07520642400234,15.136612945961886,206,4786,FEMALE
Gentoo,Biscoe,44.03383585249526,15.054084142567351,218,5125,FEMALE
Gentoo,Biscoe,43.192935267815415,13.496436254414968,210,4750,FEMALE
Gentoo,Biscoe,48.45860097265378,14.737388772595907,210,4503,FEMALE
Gentoo,Biscoe,47.914378782170765,14.351724516591192,211,4638,FEMALE
Gentoo,Biscoe,45.40843555198553,15.450476153302372,216,5509,FEMALE
Gentoo,Biscoe,47.404144719399625,14.710254411832526,212,4506,FEMALE
Gentoo,Biscoe,44.33310610071939,15.047019013462045,216,4843,FEMALE
Gentoo,Biscoe,49.10609834269116,14.083069432387326,219,5057,FEMALE
Gentoo,Biscoe,44.34589272363655,12.812242809772098,212,4392,FEMALE
Gentoo,Biscoe,47.3273608758444,14.374396763509004,220,4987,FEMALE
Gentoo,Biscoe,46.69993250817103,14.44728375944468,213,4534,FEMALE
Gentoo,Biscoe,44.16401266897862,14.608179842318808,215,4536,FEMALE
Gentoo,Biscoe,46.655897021251796,14.625329458587006,212,4550,FEMALE
Gentoo,Biscoe,48.19201363012402,14.11464916681375,220,4803,FEMALE
Gentoo,Biscoe,42.143741894113724,13.647117107201346,218,4765,FEMALE
Gentoo,Biscoe,44.905525047123255,13.815953560039794,212,5020,FEMALE
Gentoo,Biscoe,46.94568683832683,14.999571744206468,215,4715,FEMALE
Gentoo,Biscoe,46.45126353045172,13.825249513251395,217,4997,FEMALE
Gentoo,Biscoe,42.953518724701745,13.120925681340218,214,4657,FEMALE
Gentoo,Biscoe,43.83492875136223,14.149748220387067,212,4531,FEMALE
Gentoo,Biscoe,45.489948075439294,13.62528431833742,204,4115,FEMALE
Gentoo,Biscoe,44.01770711077304,13.773570027702004,204,4540,FEMALE
Gentoo,Biscoe,45.665419177818514,14.074921395040294,211,4479,FEMALE
Gentoo,Biscoe,45.374411990194744,13.440204493291471,203,4365,FEMALE
Gentoo,Biscoe,44.69752366773927,14.940600438995459,211,5091,FEMALE
Gentoo,Biscoe,44.008729570292914,14.36807719403483,208,4949,FEMALE
Gentoo,Biscoe,48.04454274289449,15.56116707305837,213,5063,FEMALE
Gentoo,Biscoe,45.94778562596376,14.959366001464351,214,4430,FEMALE
Gentoo,Biscoe,43.52319264984611,14.223362011434363,214,4822,FEMALE
Gentoo,Biscoe,47.618962525407696,14.9393200983909,208,4973,FEMALE
Gentoo,Biscoe,47.6157687503086,15.04456357242529,214,4920,FEMALE
Gentoo,Biscoe,44.54013202705932,13.841866867855193,211,4403,FEMALE
Gentoo,Biscoe,50.026773489295365,14.483421140085188,215,4741,FEMALE
Gentoo,Biscoe,43.936458612963904,14.129673978516356,216,4551,FEMALE
Gentoo,Biscoe,44.127271537262565,13.07100850129351,208,4514,FEMALE
Gentoo,Biscoe,46.42087138709684,14.13902748411894,217,5152,FEMALE
Gentoo,Biscoe,45.240932295789186,14.230629755758773,218,5053,FEMALE
Gentoo,Biscoe,44.13405884146337,13.765342023359286,216,4342,FEMALE
Gentoo,Biscoe,47.884483203171435,14.682535220970484,211,4724,FEMALE
Gentoo,Biscoe,46.19990946621568,14.99025758277583,220,4482,FEMALE
Gentoo,Biscoe,47.09152906901575,14.069927762057258,211,4690,FEMALE
Gentoo,Biscoe,46.777769962293,14.933216308450305,217,5116,FEMALE
Gentoo,Biscoe,46.383128339970504,13.149742408447981,215,4519,FEMALE
Gentoo,Biscoe,45.22089625893951,14.343016227652438,211,4660,FEMALE
Gentoo,Biscoe,47.315098080441985,14.39994720920946,210,4459,FEMALE
Gentoo,Biscoe,47.34925250066462,14.370301418896934,216,4999,FEMALE
Gentoo,Biscoe,49.13913155780055,14.211039491032187,215,4868,FEMALE
Gentoo,Biscoe,45.4055051990477,14.567902449605103,211,4643,FEMALE
Gentoo,Biscoe,43.700475104171204,14.254166656993306,213,4712,FEMALE
Gentoo,Biscoe,42.854954567661004,13.566689825238688,215,4403,FEMALE
Gentoo,Biscoe,45.1765670243556,15.380924026992062,215,5235,FEMALE
Gentoo,Biscoe,43.53192193624706,14.080249655660435,213,4911,FEMALE
Gentoo,Biscoe,45.90514987698227,13.999915046229784,217,4633,FEMALE
Gentoo,Biscoe,44.992686832908674,15.051054006485867,214,4800,FEMALE
Gentoo,Biscoe,45.83946880886096,13.741691341409183,217,4779,FEMALE
Gentoo,Biscoe,47.735356496707006,14.885301237229418,213,4722,FEMALE
Gentoo,Biscoe,44.347570908060064,14.43513195114785,208,4167,FEMALE
Gentoo,Biscoe,43.28423730631854,13.470202514711236,211,4501,FEMALE
Gentoo,Biscoe,44.40575159613206,12.732721298070212,208,4352,FEMALE
Gentoo,Biscoe,46.13004674454552,14.385567613939335,216,4699,FEMALE
Gentoo,Biscoe,43.29786755622042,12.70962141075325,207,4662,FEMALE
Gentoo,Biscoe,45.513447110760694,13.227782169198402,215,4794,FEMALE
Gentoo,Biscoe,46.39336507816902,14.356298398353092,215,4710,FEMALE
Gentoo,Biscoe,45.67418417641891,14.555899625287944,213,5100,FEMALE
Gentoo,Biscoe,49.52889892120415,15.030162637712023,214,4872,FEMALE
Gentoo,Biscoe,42.98703986779639,14.55766939373078,218,4898,FEMALE
Gentoo,Biscoe,42.58552462139253,13.742419147462368,206,4503,FEMALE
Gentoo,Biscoe,46.47351318431207,14.121103850431973,214,4576,FEMALE
Gentoo,Biscoe,42.788878084777735,14.826460912766773,210,4657,FEMALE
Gentoo,Biscoe,44.5897931698721,13.484440151684266,210,4646,FEMALE
Gentoo,Biscoe,48.281642011386815,15.069986467949917,212,4980,FEMALE
Gentoo,Biscoe,45.19124293343895,14.036721952652607,206,4574,FEMALE
Gentoo,Biscoe,47.51091641247225,14.770854986986697,214,5236,FEMALE
Gentoo,Biscoe,47.624911983934076,14.332009677106617,214,4500,FEMALE
Gentoo,Biscoe,42.55896517300647,14.275349852948997,208,4324,FEMALE
Gentoo,Biscoe,46.81404545568659,13.621021841590258,213,4586,FEMALE
Gentoo,Biscoe,44.85394059350438,13.892893924525971,212,4571,FEMALE
Gentoo,Biscoe,42.75747588670473,15.000619645546157,217,4465,FEMALE
Gentoo,Biscoe,48.554939045253256,14.781757132915756,212,4519,FEMALE
Gentoo,Biscoe,47.42362701865747,14.784627570102085,215,4612,FEMALE
Gentoo,Biscoe,46.88378423020448,14.026673833697528,210,3961,FEMALE
Gentoo,Biscoe,40.45144381512816,13.82398234260734,208,4298,FEMALE
Gentoo,Biscoe,44.30071085884393,14.061166241871044,210,4693,FEMALE
Gentoo,Biscoe,47.511314558061166,14.002378035093118,217,4736,FEMALE
Gentoo,Biscoe,47.33887613395166,13.394159334873788,211,4837,FEMALE
Gentoo,Biscoe,45.569270636812554,14.349712140991086,208,4958,FEMALE
Gentoo,Biscoe,45.01815272587461,13.833429083602956,217,4701,FEMALE
Gentoo,Biscoe,45.80838114956737,15.066536708742575,209,4992,FEMALE
Gentoo,Biscoe,46.86741020954815,15.238619435096899,212,4635,FEMALE
Gentoo,Biscoe,43.91646386129402,13.87957301934667,215,4822,FEMALE
Gentoo,Biscoe,44.552595151669465,14.276468218476737,209,4545,FEMALE
Gentoo,Biscoe,44.755389336563155,13.192258301908325,211,4557,FEMALE
Gentoo,Biscoe,46.986566615908586,14.350094324658972,220,4922,FEMALE
Gentoo,Biscoe,47.99043884130604,14.427510131730095,215,4908,FEMALE
Gentoo,Biscoe,47.28338357183968,13.755046909373936,211,4787,FEMALE
Gentoo,Biscoe,43.72198160871322,12.796690472601803,213,4309,FEMALE
Gentoo,Biscoe,45.35809375362636,13.938778167088689,209,4693,FEMALE
Gentoo,Biscoe,42.761857995306464,14.980047044717244,206,4206,FEMALE
Gentoo,Biscoe,50.30039767666225,15.166884038625044,217,4843,FEMALE
Gentoo,Biscoe,47.57097001868805,15.151520908508928,215,4703,FEMALE
Gentoo,Biscoe,48.489535280771655,14.964209552799069,218,5282,FEMALE
Gentoo,Biscoe,46.095832369585466,14.276942363188914,209,4654,FEMALE
Gentoo,Biscoe,47.816088264432715,14.679767135962157,213,4543,FEMALE
Gentoo,Biscoe,44.443468415785816,15.143955121805208,212,5096,FEMALE
Gentoo,Biscoe,44.431840699325704,13.615083221112057,212,4297,FEMALE
Gentoo,Biscoe,45.9760773132826,14.235536172786448,205,4341,FEMALE
Gentoo,Biscoe,44.257716826652306,13.977663556770379,208,4943,FEMALE
Gentoo,Biscoe,44.47600465949014,14.655773521766834,216,4370,FEMALE
Gentoo,Biscoe,44.11854307118936,14.11360840882334,212,4799,FEMALE
Gentoo,Biscoe,45.61262898227136,14.590031223250268,212,4699,FEMALE
Gentoo,Biscoe,45.547196883538,13.623297295548175,211,4598,FEMALE
Gentoo,Biscoe,46.2621866962527,13.587619011067233,212,4646,FEMALE
Gentoo,Biscoe,45.95153418203836,13.923404982828929,209,4320,FEMALE
Gentoo,Biscoe,48.071541173733586,14.320587984903087,212,4818,FEMALE
